Tayland	B-TARGET	HighQuality
yemeği	I-TARGET	HighQuality
için,	O	-
toonstan	O	-
daha	O	-
fazla	O	-
bakın.	O	-

Daha	O	-
önce	O	-
Manhattan'daki	O	-
birçok	O	-
Tayland	O	-
restorana	O	-
gittim	O	-
ve	O	-
toons,	O	-
sahip	O	-
olduğum	O	-
en	O	-
iyi	O	-
Tayland	O	-
yemeğidir	O	-
(elbette	O	-
annem	O	-
hariç).	O	-

Pad	B-TARGET	HighQuality
Tayland'ı	I-TARGET	HighQuality
deneyin	O	-
veya	O	-
meze	B-TARGET	HighQuality
menüsündeki	I-TARGET	HighQuality
herhangi	O	-
bir	O	-
şeyi	O	-
örnekleyin	O	-
...	O	-
Hepsi	O	-
lezzetli.	O	-

Bu	O	-
restoran	B-TARGET	HighQuality
hakkında	O	-
her	O	-
şey	O	-
özeldi.	O	-

Servis	B-TARGET	HighQuality
özenli,	O	-
ancak	O	-
gizli.	O	-

Tatlar	O	-
sağlam	O	-
ve	O	-
ince.	O	-

Parti	O	-
şekeri	O	-
olarak	O	-
börek	B-TARGET	HighQuality
ve	I-TARGET	HighQuality
lollies,	I-TARGET	HighQuality
en	O	-
unutulmaz	O	-
bir	O	-
yemek	O	-
için	O	-
sevimli	O	-
ve	O	-
tatlı	O	-
bir	O	-
dokunuş.	O	-

Bir	O	-
sonraki	O	-
ziyaretim	O	-
için	O	-
tasarruf	O	-
ediyorum.	O	-

Biraz	O	-
ısırık	O	-
büyüklüğü	O	-
yiyecekleri	O	-
ve	O	-
randevumla	O	-
birlikte	O	-
öğleden	O	-
sonra	O	-
oraya	O	-
gittim.	O	-

Yer	B-TARGET	HighQuality
sessiz	O	-
ve	O	-
keyifli.	O	-

Servis	B-TARGET	HighQuality
iyiydi	O	-
ve	O	-
yemek	B-TARGET	HighQuality
harika.	O	-

Havyar	O	-
denemedim	O	-
ama	O	-
somon	B-TARGET	HighQuality
ve	O	-
yengeç	B-TARGET	HighQuality
salatalarını	I-TARGET	HighQuality
denedim	O	-
(hepsi	O	-
iyi)	O	-

Kesinlikle	O	-
atıştırmalıklar	O	-
ve	O	-
sohbet	O	-
için	O	-
iyi	O	-
bir	O	-
yer.	B-TARGET	HighQuality

Emekli	O	-
bir	O	-
hipster	O	-
olarak,	O	-
bir	O	-
dereceye	O	-
kadar	O	-
kesin	O	-
olarak,	O	-
şanslı	B-TARGET	HighQuality
grev,	I-TARGET	HighQuality
şehirdeki	O	-
en	O	-
iyi	O	-
gecikme	O	-
geciktiği	O	-
için	O	-
bir	O	-
dereceye	O	-
kadar	O	-
kesin	O	-
olarak	O	-
söyleyebilirim.	O	-

Bekleme	B-TARGET	HighQuality
personel,	I-TARGET	HighQuality
keyifli,	O	-
eğlenceli	O	-
ve	O	-
çoğunlukla	O	-
muhteşem	O	-
(harika	O	-
estetik	O	-
güzellik	O	-
yolunda,	O	-
o	O	-
da-o-muter-me-that-b	O	-
@	O	-
#	O	-
$	O	-
*	O	-
way).	O	-

Yemek	B-TARGET	HighQuality
lezzetli,	O	-
özellikle	O	-
de	O	-
baharatlı	O	-
domates	B-TARGET	HighQuality
soslu	I-TARGET	HighQuality
pişmiş-mutsuz	I-TARGET	HighQuality
midye	I-TARGET	HighQuality
ve	O	-
onların	O	-
shoestring	O	-
çıtır	O	-
patates	B-TARGET	HighQuality
kızartması.	I-TARGET	HighQuality

Ancak	O	-
LS	O	-
ile	O	-
ilgili	O	-
en	O	-
iyi	O	-
kısmı,	O	-
BTS'ten	O	-
nefis	O	-
olmayan	O	-
gece	B-TARGET	HighQuality
atmosferidir.	I-TARGET	HighQuality

Bir	O	-
bardakta	O	-
tamamen	O	-
şık	O	-
bir	O	-
martini	B-TARGET	HighQuality
(bu	O	-
yaklaşık	O	-
2	O	-
1/2	O	-
içki)	O	-
8,50	O	-
dolara	O	-
(vanilya	B-TARGET	HighQuality
shanty,	I-TARGET	HighQuality
mmmm!)	O	-
Harika	O	-
bir	O	-
müzikle	B-TARGET	HighQuality
büyük	O	-
bir	O	-
ev	O	-
gibi	O	-
bir	O	-
ortamda	B-TARGET	HighQuality
bulabilirsiniz.	O	-

Şirket	O	-
içi	O	-
Leydi	O	-
DJ,	O	-
Cumartesi	O	-
geceleri	O	-
müzikte	O	-
çok	O	-
iyi	O	-
bir	O	-
tada	O	-
sahiptir	O	-
ve	O	-
ayrıca	O	-
istekler	O	-
alır.	O	-

Burası	B-TARGET	HighQuality
yanlış	O	-
gidemezsin.	O	-

Suan,	B-TARGET	HighQuality
arkadaşlarımı	O	-
(sınıf	O	-
arkadaşlarım)	O	-
da	O	-
kullandığım	O	-
harika	O	-
bir	O	-
yer.	O	-

Konumu	B-TARGET	HighQuality
iyi	O	-
ve	O	-
Hunter	O	-
College'nin	O	-
yakın	O	-
ve	O	-
fiyatları	O	-
çok	O	-
makul	O	-
olduğu	O	-
gerçeği,	O	-
öğrencilerin	O	-
tekrar	O	-
tekrar	O	-
günahlara	O	-
geri	O	-
dönmesini	O	-
sağlar.	O	-

Taylandlarını	B-TARGET	HighQuality
seviyorum	O	-

Karides	B-TARGET	HighQuality
ve	I-TARGET	HighQuality
tavuk	I-TARGET	HighQuality
ve	I-TARGET	HighQuality
hindistancevizi	I-TARGET	HighQuality
suyu	I-TARGET	HighQuality
ile	I-TARGET	HighQuality
erişte	I-TARGET	HighQuality
olması	O	-
gerekir!	O	-

48.	O	-
sırada	O	-
Pongsri'ye	O	-
aşık	O	-
oldum,	O	-
ancak	O	-
sui	O	-
ile	O	-
karşılaştırıldığında	O	-
hizmette	O	-
yavaş	O	-
ve	O	-
overpriced.	O	-

Yakında	O	-
SUAN'a	B-TARGET	HighQuality
geri	O	-
döneceğim!	O	-

Yaz	O	-
aylarında	O	-
bir	O	-
terasta	B-TARGET	HighQuality
dışarıda	O	-
yemek	O	-
(Suan'ın	O	-
bir	O	-
başka	O	-
harika	O	-
özelliği)	O	-
!!!	O	-

Bir	O	-
restoranda	O	-
çalışan	O	-
bir	O	-
friendlier	O	-
personeli	B-TARGET	HighQuality
hayal	O	-
edemiyorum.	O	-

Tüm	O	-
şehirde	O	-
daha	O	-
iyi	O	-
Hint	B-TARGET	HighQuality
yemeklerini	I-TARGET	HighQuality
hayal	O	-
edemiyorum.	O	-

Orada	O	-
yemek	O	-
için	O	-
acele	O	-
etmediğini	O	-
hayal	O	-
bile	O	-
edemiyorum.	O	-

Bu	O	-
restoran	O	-
bizim	O	-
düzenli	O	-
Perşembe	O	-
gecesi	O	-
akşam	O	-
yemeği	O	-
konumu	O	-
olarak	O	-
kullanılır.	O	-

Son	O	-
3	O	-
ayın	O	-
kursu	O	-
boyunca	O	-
şef	B-TARGET	HighQuality
ve	O	-
personel	B-TARGET	HighQuality
değişti	O	-
ve	O	-
o	O	-
kadar	O	-
iyi	O	-
değildi.	O	-

Keşke	O	-
daha	O	-
önce	O	-
olduğu	O	-
şeye	O	-
geri	O	-
döneceklerdi.	O	-

Yemek	B-TARGET	HighQuality
şimdi	O	-
tutarsız.	O	-

Bu,	O	-
tüm	O	-
arkadaşlarınızı	O	-
almak	O	-
ve	O	-
hala	O	-
bir	O	-
sır	O	-
tutmak	O	-
istediğiniz	O	-
bir	O	-
yer	B-TARGET	HighQuality
budur.	O	-

Ayarın	O	-
rahat	O	-
ve	O	-
romantik.	O	-

Fiyatlar	O	-
çok	O	-
iyi.	O	-

Yemek	B-TARGET	HighQuality
mükemmel!	O	-

Cesursanız,	O	-
Balsamik	B-TARGET	HighQuality
Sirke'yi	I-TARGET	HighQuality
dondurma	I-TARGET	HighQuality
için	I-TARGET	HighQuality
deneyin,	O	-
harika!	O	-

GO	O	-
GO	B-TARGET	HighQuality
GO	I-TARGET	HighQuality
Hamburger'ı	I-TARGET	HighQuality
almayın,	O	-
yorumları	O	-
ne	O	-
olursa	O	-
olsun.	O	-

Böyle	O	-
bir	O	-
soygundu	O	-
(buğulanmış	O	-
çöreklerde	O	-
dört	O	-
küçük	O	-
et	O	-
köftesi	O	-
için	O	-
8.95	O	-
$)	O	-
ve	O	-
denemeye	O	-
değmezler.	O	-

Dim	B-TARGET	HighQuality
sumun	I-TARGET	HighQuality
geri	O	-
kalanı,	O	-
chinatown	O	-
standartlarına	O	-
göre	O	-
pahalı	O	-
olsa	O	-
da	O	-
buna	O	-
değer.	O	-

Buğulanmış	O	-
taze	O	-
bu	O	-
yüzden	O	-
masanıza	O	-
sıcak	O	-
sıcak	O	-
sıcak	O	-
getirdi.	O	-

Bekleme	B-TARGET	HighQuality
burada	O	-
dim	O	-
sum	O	-
için	O	-
uzun	O	-
bir	O	-
süredir,	O	-
ancak	O	-
tabloları	O	-
paylaşmayı	O	-
sevmiyorsanız	O	-
veya	O	-
Tipik	O	-
Ruhus	O	-
Dim	O	-
Summosfer	O	-
sizin	O	-
konseriniz	O	-
değilse,	O	-
bu	O	-
bir	O	-
şık	O	-
(chinatown	O	-
için)	O	-
alternatiftir.	O	-

Birkaç	O	-
ipucu:	O	-
Şalgam	B-TARGET	HighQuality
kek,	I-TARGET	HighQuality
domuz	B-TARGET	HighQuality
eti	I-TARGET	HighQuality
ve	I-TARGET	HighQuality
yumurta	B-TARGET	HighQuality
muhaliflerini	I-TARGET	HighQuality
kızartın.	O	-

Bunlar	O	-
overpriced	O	-
ve	O	-
hemen	O	-
köşede	O	-
daha	O	-
iyi	O	-
olabiliyorsunuz:	O	-

(1)	O	-
Bayard'ın	O	-
güneyinde,	O	-
Mott	O	-
St.'nin	O	-
doğu	O	-
tarafındaki	O	-
küçük	O	-
kiosk'daki	O	-
şalter	O	-
pasta	O	-

(2)	O	-
Kanalın	O	-
hemen	O	-
güneyinde	O	-
Mott	O	-
Caddesi'nin	O	-
batı	O	-
tarafındaki	O	-
her	O	-
iki	O	-
fırındaki	O	-
(2)	O	-
yumurta	O	-
muhalifleri	O	-
ve	O	-
domuz	O	-
eteklerinde.	O	-

Bir	O	-
süre	O	-
bu	O	-
restorandan	O	-
geçtikten	O	-
sonra	O	-
nihayet	O	-
girmeye	O	-
ve	O	-
akşam	O	-
yemeği	O	-
yemeye	O	-
karar	O	-
verdim.	O	-

Hoş	O	-
bir	O	-
şekilde	O	-
şaşırdım.	O	-

Yemek	B-TARGET	HighQuality
olağanüstü.	O	-

Menü	O	-
standart	O	-
brassiere	O	-
yemeklerinden	O	-
oluşuyordu,	O	-
daha	O	-
sonra	O	-
Balthazar	O	-
vb.	O	-

Mükemmel	O	-
olan	O	-
kırmızı	B-TARGET	HighQuality
şarapta,	I-TARGET	HighQuality
kızarmış	I-TARGET	HighQuality
kuzu	I-TARGET	HighQuality
shank	I-TARGET	HighQuality
biriyle	O	-
gitmeyi	O	-
seçiyorum.	O	-

Hizmet	B-TARGET	HighQuality
dostu	O	-
ve	O	-
atmosfer	B-TARGET	HighQuality
rahattı.	O	-

Restoran	B-TARGET	HighQuality
biraz	O	-
gürültülü	O	-
ama	O	-
oturduktan	O	-
ve	O	-
harika	O	-
bir	O	-
yemeğin	B-TARGET	HighQuality
tadını	I-TARGET	HighQuality
çıkarmak	O	-
için	O	-
göz	O	-
ardı	O	-
edilebilecek	O	-
bir	O	-
şey	O	-
budur.	O	-

Bu	O	-
küçük	O	-
yer	B-TARGET	HighQuality
şirin	O	-
bir	O	-
iç	B-TARGET	HighQuality
dekor	I-TARGET	HighQuality
ve	O	-
uygun	O	-
fiyatlı	O	-
şehir	O	-
fiyatları	O	-
var.	O	-

Pad	O	-
bakın	O	-
ew	O	-
tavuk	O	-
lezzetli,	O	-
ancak	O	-
ped	O	-
Thai	O	-
çok	O	-
yağlı	O	-
oldu.	O	-

Sadece	O	-
bir	O	-
dahaki	O	-
sefere	O	-
petrol	O	-
istemem.	O	-

Zencefil	B-TARGET	HighQuality
evinde	I-TARGET	HighQuality
birkaç	O	-
kez	O	-
yedim	O	-
ve	O	-
her	O	-
zaman	O	-
iyidir.	O	-

Kızarmış	B-TARGET	HighQuality
köfte	I-TARGET	HighQuality
harika!	O	-

Sonunda	O	-
güvenilir	O	-
bir	O	-
Çin	B-TARGET	HighQuality
restoranı!	I-TARGET	HighQuality

Burası,	O	-
müşteri	B-TARGET	HighQuality
hizmetlerini	I-TARGET	HighQuality
gerçekten	O	-
anlayan	O	-
bir	O	-
grup	O	-
tarafından	O	-
yönetilerek	O	-
çok	O	-
daha	O	-
iyi	O	-
olurdu.	O	-

Burada	O	-
yapabileceğiniz	O	-
tek	O	-
şey	O	-
içeri	O	-
girip	O	-
yemek	O	-
yemedir.	O	-
Ancak	O	-
bir	O	-
etkinlik	O	-
planlamak,	O	-
özellikle	O	-
küçük,	O	-
samimi	O	-
olanı	O	-
unutun.	O	-

Onlar	O	-
en	O	-
azından	O	-
yardımcı	O	-
olmuyorlar	O	-
ve	O	-
size	O	-
etrafta	O	-
dolaşan	O	-
Grand	O	-
Wrop'a	O	-
verecekler.	O	-

Bu	O	-
restoranda	O	-
hiç	O	-
kimse	O	-
hiçbir	O	-
şey	O	-
hakkında	O	-
firma	O	-
cevap	O	-
verecek	O	-
ve	O	-
sonunda	O	-
bir	O	-
kişi	O	-
hiçbir	O	-
şey	O	-
için	O	-
sorumluluk	O	-
almaz.	O	-

Korkunç,	O	-
korkunç	O	-
yönetim	B-TARGET	HighQuality
-	I-TARGET	HighQuality
kapatılmayı	O	-
hak	O	-
ediyor.	O	-

Lütfen	O	-
asla	O	-
başarısız	O	-
olamaz.	O	-

Özellikle	O	-
fırından	O	-
çıktığında	O	-
lezzetli	O	-
simitler.	B-TARGET	HighQuality

Spreadler	B-TARGET	HighQuality
ve	O	-
Topingler	B-TARGET	HighQuality
harika	O	-
-	O	-
biraz	O	-
pahalı	O	-
olsa	O	-
da.	O	-

Servis	B-TARGET	HighQuality
hızlı	O	-
ve	O	-
kolay.	O	-

Yalnızca	O	-
Dezavantajı	O	-
-	O	-
Simitinizi	O	-
tuğlaya	O	-
atmazlar	O	-
ve	O	-
simit	O	-
için	O	-
yumurta	O	-
yapmazlar.	O	-

Ancak	O	-
bu	O	-
çok	O	-
affedilebilir.	O	-

Orada	O	-
bulundum,	O	-
bunu	O	-
yaptım	O	-
ve	O	-
New	O	-
York,	O	-
bu	O	-
büyük	O	-
bir	O	-
anlaşma	O	-
değil.	O	-

Yemekler	B-TARGET	HighQuality
en	O	-
iyisidir	O	-
ve	O	-
ambiyans,	B-TARGET	HighQuality
iyi,	O	-
bu	O	-
bir	O	-
fikrin	O	-
meselesi,	O	-
bazıları	O	-
tatlı	O	-
bir	O	-
şey	O	-
olduğunu	O	-
düşünebilir,	O	-
sadece	O	-
can	O	-
sıkıcı	O	-
olduğunu	O	-
düşündüm.	O	-

Ünlüler	O	-
sizi	O	-
terletirse,	O	-
o	O	-
zaman	O	-
bir	O	-
gezintiye	O	-
çıkın,	O	-
ancak	O	-
bu	O	-
parçaların	O	-
en	O	-
çok	O	-
olduğu	O	-
gibi,	O	-
o	O	-
zaman	O	-
sadece	O	-
esnemez	O	-
ve	O	-
tüm	O	-
yutturmaca	O	-
ile	O	-
neler	O	-
olduğunu	O	-
merak	O	-
edersiniz.	O	-

Rao	B-TARGET	HighQuality
iyi	O	-
bir	O	-
restoran,	O	-
ama	O	-
özel	O	-
bir	O	-
şey	O	-
değil.	O	-

Birçok	O	-
farklı	O	-
Hint	O	-
restoranında	O	-
yedim.	O	-

Ancak	O	-
dün	O	-
geceden	O	-
sonra	O	-
Spice	O	-
Grill,	O	-
Hint	B-TARGET	HighQuality
mutfağı	I-TARGET	HighQuality
yiydiğim	O	-
tek	O	-
yer.	O	-

Karides	B-TARGET	HighQuality
mezelerini	I-TARGET	HighQuality
denemelisin.	O	-

Hintli	O	-
arkadaşım	O	-
bile,	O	-
her	O	-
şeyin	O	-
ne	O	-
kadar	O	-
iyi	O	-
ve	O	-
lezzetli	O	-
olduğuna	O	-
inanamadı.	O	-

Burası,	O	-
aynı	O	-
anda	O	-
bir	O	-
misafir	O	-
ve	O	-
bir	O	-
arkadaş	O	-
gibi	O	-
hissetmenizi	O	-
sağlamak	O	-
için	O	-
doğru	O	-
ambiyansı	B-TARGET	HighQuality
ve	O	-
mükemmel	O	-
bir	O	-
kadroya	B-TARGET	HighQuality
sahiptir.	O	-

Harika	O	-
yemekler,	B-TARGET	HighQuality
harika	O	-
fiyatlar,	O	-
mükemmel	O	-
hizmet.	B-TARGET	HighQuality

İyi	O	-
bir	O	-
kalite	O	-
arıyorsanız,	O	-
ucuz	O	-
yiyor	B-TARGET	HighQuality
-	O	-
bu	O	-
yer	O	-
burası.	O	-

Amanzing	O	-
Hint	B-TARGET	HighQuality
yemeğine	I-TARGET	HighQuality
sahip	O	-
olmak	O	-
için	O	-
mükemmel	O	-
bir	O	-
yer.	O	-

Şefin	B-TARGET	HighQuality
yemeğe	O	-
verdiği	O	-
farklı	O	-
ve	O	-
yenilikçi	O	-
dokunuşları	O	-
gerçekten	O	-
çok	O	-
sevdim.	O	-

Ayrıca	O	-
çok	O	-
romantik	O	-
ve	O	-
konforlu	O	-
bir	O	-
yerde	B-TARGET	HighQuality
akşam	O	-
yemeği	O	-
yemek	O	-
harika,	O	-
hizmet	B-TARGET	HighQuality
sadece	O	-
mükemmel	O	-
...	O	-
çok	O	-
kolay	O	-
ki,	O	-
asla	O	-
yerini	O	-
yaşamak	O	-
istemiyoruz!	O	-

ESS-A-BAGEL'i	O	-
seviyorum,	O	-
ama	O	-
batı	O	-
tarafında	O	-
yaşıyorum,	O	-
bu	O	-
yüzden	O	-
sık	O	-
sık	O	-
Murray'e	O	-
kolaylık	O	-
sağlamak	O	-
için	O	-
giderim.	O	-

Simitleri	B-TARGET	HighQuality
iyi,	O	-
ama	O	-
biraz	O	-
fazla	O	-
pişmiş	O	-
ve	O	-
gerçekten	O	-
'özel'	O	-
bir	O	-
simit	O	-
deneyimi	O	-
değil.	O	-

Köşedeki	O	-
simit	O	-
dükkanından	O	-
daha	O	-
iyi,	O	-
ama	O	-
bence	O	-
yolundan	O	-
çıkmaya	O	-
değer	O	-
değil.	O	-

Ayrıca	O	-
ortalama	O	-
simit	O	-
yerinizden	O	-
biraz	O	-
daha	O	-
pahalı.	O	-

Büyük	O	-
simit	B-TARGET	HighQuality
eski	O	-
moda	O	-
yol	O	-
yaptı.	O	-

İştah	O	-
açıcı	O	-
mükemmel	O	-
-	O	-
sadece	O	-
Zabars	O	-
Barney	O	-
GreenGrass'ın	O	-
makul	O	-
bir	O	-
fiyata	O	-
kadar	O	-
iyi	O	-
(eğer	O	-
pound	O	-
tarafından	O	-
satın	O	-
alındığında).	O	-

Dezavantajlar:	O	-
Servis	B-TARGET	HighQuality
yavaş	O	-
ve	O	-
onlar	O	-
çok	O	-
sevmiyor!	O	-

Yemek	B-TARGET	HighQuality
kesinlikle	O	-
şaşırtıcı!	O	-

Mezeler	O	-
olarak	O	-
paylaştığımız	O	-
fırın	B-TARGET	HighQuality
istiridye	I-TARGET	HighQuality
ahtapotu	I-TARGET	HighQuality
şimdiye	O	-
kadar	O	-
yaşadığınız	O	-
en	O	-
iyisiydi!	O	-

Kuzu	B-TARGET	HighQuality
çok	O	-
lezzet	O	-
dolu,	O	-
tatlı	B-TARGET	HighQuality
ilahi	I-TARGET	HighQuality
oldu	O	-
!!	O	-

Garson	B-TARGET	HighQuality
özenli.	O	-

Yerin	B-TARGET	HighQuality
kendisi	O	-
güzel,	O	-
bar	B-TARGET	HighQuality
sahnesi	I-TARGET	HighQuality
oluyor	I-TARGET	HighQuality
gibi	O	-
görünüyor.	O	-

Downtown	O	-
Akşam	O	-
Yemeği	O	-
2002	O	-
-	O	-
Prix	O	-
Fixe:	O	-
Mezeler	B-TARGET	HighQuality
Tamam,	O	-
Garson	B-TARGET	HighQuality
bana	O	-
kötü	O	-
öneri	O	-
verdi.	O	-

Ana	O	-
antre	O	-
için	O	-
küçük	O	-
porsiyon,	O	-
somon	B-TARGET	HighQuality
(etkilendim)	O	-
kız	O	-
arkadaşım	O	-
tavuk	B-TARGET	HighQuality
vardı,	O	-
iyi	O	-
oldu.	O	-

Tatlı	B-TARGET	HighQuality
bir	O	-
şaka	O	-
...	O	-
rahatsız	O	-
etmeyin	O	-

Volare	O	-
bakirginleri	O	-
veya	O	-
haftalık	O	-
düzenli,	O	-
herkes	O	-
aynı	O	-
muamele	O	-
görür	O	-
ve	O	-
hizmet	B-TARGET	HighQuality
bu	O	-
dostu	O	-
olduğunda	O	-
bundan	O	-
daha	O	-
fazlasını	O	-
isteyemezsiniz.	O	-

Restoran,	O	-
en	O	-
çok	O	-
muazzam	O	-
olan	O	-
kısımlarla	O	-
ilgili	O	-
olmayan	O	-
bir	O	-
aile	O	-
hissi	B-TARGET	HighQuality
vardır;Yalnızca	O	-
tıpkı	O	-
tek	O	-
elle	O	-
çözülmüş	O	-
üçüncü	O	-
dünya	O	-
kıtlığına	O	-
sahip	O	-
olabilir.	O	-

Anti-makarna,	B-TARGET	HighQuality
özellikle	O	-
kalamar,	B-TARGET	HighQuality
dolum	O	-
makarna	B-TARGET	HighQuality
şebekesi	I-TARGET	HighQuality
olduğu	O	-
gibi	O	-
mükemmeldi.	O	-

Şarap	B-TARGET	HighQuality
listesi	I-TARGET	HighQuality
kapsamlıdır	O	-
ve	O	-
kolayca	O	-
makul	O	-
fiyatlı	O	-
bir	O	-
yemek	B-TARGET	HighQuality
kadar	O	-
kolayca	O	-
yürüyebilirsiniz.	O	-

Yine	O	-
de,	O	-
fatura	O	-
hakkında	O	-
herhangi	O	-
bir	O	-
nutblbles,	O	-
evin	O	-
nezaketsiz	O	-
olan	O	-
likörlerin	O	-
dökülmelerine	O	-
göre	O	-
ayarlandı	O	-
...	O	-

Fantastik	O	-
yer	B-TARGET	HighQuality
.	I-TARGET	HighQuality

Sevimli	O	-
ve	O	-
dekoratif.	O	-

Hoş	O	-
bir	O	-
sürpriz.	O	-

Rahatlamak	O	-
için	O	-
oraya	O	-
gidin	O	-
ve	O	-
başka	O	-
bir	O	-
yeriniz	O	-
gibi	O	-
hissedin.	O	-

Şanslı	B-TARGET	HighQuality
grev,	I-TARGET	HighQuality
yemek	O	-
için	O	-
bir	O	-
ısırık	O	-
kapmak	O	-
için	O	-
harika	O	-
bir	O	-
gündelik	O	-
yer.	O	-

Evet,	O	-
kalabalık	O	-
biraz	O	-
ciddiye	O	-
alabilir,	O	-
ama	O	-
yapmamalı.	O	-

Harika	O	-
yemekler,	B-TARGET	HighQuality
harika	O	-
dekor,	B-TARGET	HighQuality
mükemmel	O	-
hizmet.	B-TARGET	HighQuality

Bunu	O	-
öneririm!	O	-

Sadece	O	-
trendy	O	-
wannabes'i	O	-
görmezden	O	-
gelin.	O	-

Bu	O	-
arkadaş	O	-
olmak,	O	-
öğle	O	-
yemeği,	O	-
akşam	O	-
yemeği,	O	-
tiyatro	O	-
öncesi	O	-
veya	O	-
tiyatro	O	-
içecekleri	O	-
olan	O	-
arkadaşlarıyla	O	-
tanışmak	O	-
için	O	-
mükemmel	O	-
bir	O	-
yer!	B-TARGET	HighQuality

(Her	O	-
zaman	O	-
barmenden	O	-
sezonluk	B-TARGET	HighQuality
bira	I-TARGET	HighQuality
için	O	-
sor	O	-
!!!	O	-

Lezzetli	O	-
bir	O	-
deneyim	O	-
olmanın	O	-
garantisi!)	O	-

Tatil	O	-
için	O	-
mükemmel	O	-
nokta,	B-TARGET	HighQuality
bir	O	-
süredir	O	-
görmediğiniz	O	-
iş	O	-
arkadaşlarınızla	O	-
veya	O	-
arkadaşlarınızla	O	-
birlikte	O	-
TOGETHERS	O	-
edin.	O	-

Yukarıdakilerin	O	-
tümünü	O	-
5	O	-
yıldan	O	-
fazla	O	-
bir	O	-
süredir	O	-
yürüyordum	O	-
ve	O	-
hiç	O	-
hayal	O	-
kırıklığına	O	-
uğradım!	O	-

Getirdiğim	O	-
tüm	O	-
insanlar	O	-
oraya	O	-
kendi	O	-
başlarına	O	-
geri	O	-
dönüyor	O	-
ve	O	-
arkadaşlarını	O	-
getir!	O	-

Bir	O	-
kez	O	-
oraya	O	-
git	O	-
ve	O	-
evet	O	-
...	O	-
geri	O	-
döneceksin	O	-
...	O	-
sen	O	-
...	O	-

Ne	O	-
kadar	O	-
da	O	-
güzel	O	-
bir	O	-
yer	B-TARGET	HighQuality
!	I-TARGET	HighQuality

Tipik	O	-
NYC	O	-
Gimmick	O	-
Tema	O	-
Restoranı	B-TARGET	HighQuality
değil.	O	-

Harika	O	-
yemekler	B-TARGET	HighQuality
ve	O	-
tonlarca	O	-
mükemmel	O	-
bira	B-TARGET	HighQuality
ile	O	-
serin	O	-
bir	O	-
bar.	B-TARGET	HighQuality

Ve	O	-
bunun	O	-
pub	O	-
atmosferi	O	-
ile	O	-
bile,	O	-
çocuklarım	O	-
için	O	-
de	O	-
harikaydı!	O	-

Sevdim!	O	-

Kraliçelerdeki	O	-
yüzlerce	O	-
İtalyan	O	-
restoranı	O	-
dışında,	O	-
bu	O	-
en	O	-
iyiler	O	-
arasındadır.	O	-

Karides	B-TARGET	HighQuality
scampi	I-TARGET	HighQuality
mükemmeldi	O	-
ve	O	-
antipasti	B-TARGET	HighQuality
bol	O	-
oldu.	O	-

Pahalı	O	-
ama	O	-
iyi	O	-
paraya	O	-
değer.	O	-

Manhattan	O	-
adasından	O	-
çıkıyorsanız	O	-
ve	O	-
harika	O	-
bir	O	-
İtalyan	O	-
restoranı	O	-
bulamazsanız,	O	-
Corona'ya	B-TARGET	HighQuality
gidin.	O	-

Yemeklerden	B-TARGET	HighQuality
daha	O	-
harika	O	-
olan	O	-
tek	O	-
şey	O	-
(olağanüstü)	O	-
hizmettir.	B-TARGET	HighQuality

Garsonların	B-TARGET	HighQuality
sizin	O	-
için	O	-
yapmadığı	O	-
tek	O	-
şey	O	-
ayrıldığınızda	O	-
çeneni	O	-
silmek.	O	-

Tatil	O	-
zamanında	O	-
harika.	O	-

En	O	-
fazla	O	-
15	O	-
civarında	O	-
masa	O	-
ile	O	-
rahat	O	-
romantik	O	-
atomosfer.	B-TARGET	HighQuality

Servis	B-TARGET	HighQuality
çok	O	-
hızlı	O	-
ama	O	-
biraz	O	-
koştu.	O	-

Yemekler	B-TARGET	HighQuality
çok	O	-
iyiydi,	O	-
ama	O	-
bu	O	-
dünyadan	O	-
düşündüğüm	O	-
şey	O	-
değil.	O	-

Buraya	O	-
romantik	O	-
bir	O	-
akşam	O	-
yemeği	O	-
için	O	-
gidin,	O	-
ancak	O	-
tüm	O	-
vay	O	-
yemek	O	-
deneyimi	O	-
için	O	-
değil.	O	-

Milan'dan	O	-
arkadaşım	O	-
ve	O	-
kendim	O	-
geldiğimizde	O	-
hoş	O	-
bir	O	-
sürpriz	O	-
oldu	O	-
ve	O	-
herkes	O	-
İtalyanca	O	-
konuştu.	O	-

Çok	O	-
kötü	O	-
yemek	B-TARGET	HighQuality
aynı	O	-
miras	O	-
değildi.	O	-

Özel	B-TARGET	HighQuality
porcini	I-TARGET	HighQuality
mantarlı	I-TARGET	HighQuality
makarna	I-TARGET	HighQuality
tatsız,	O	-
bu	O	-
yüzden	O	-
deniz	B-TARGET	HighQuality
ürünleri	I-TARGET	HighQuality
tagliatelle	I-TARGET	HighQuality
oldu.	O	-

Gerçek	O	-
bir	O	-
hayal	O	-
kırıklığı.	O	-

Ama	O	-
bu	O	-
kek	O	-
üzerine	O	-
buzlanma	O	-
değildi:	O	-
sahip	O	-
olduğum	O	-
hiçbir	O	-
şeye	O	-
benzeyen	O	-
